stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
20024100,,"BK PREMIER CARREFOUR KONGODEKRO A","",7.6261,-5.033,,,0,FN009,,,
20024101,,"BK PREMIER CARREFOUR KONGODEKRO R","",7.626497,-5.032597,,,0,FN009,,,
20024201,,"BK ARRET KONGODEKRO R","",7.623789,-5.033839,,,0,FN010,,,
20024200,,"BK TERMINUS KONGODEKRO A","",7.623358,-5.034736,,,0,FN010,,,
20024300,,"BK TERMINUS KAHANKRO","",7.736997,-4.958697,,,0,FG001,,,
20024401,,"BK ABOMAF R","",7.738008,-4.967358,,,0,FG002,,,
20024400,,"BH EBOMAF","",7.737397,-4.970997,,,0,FG002,,,
20024501,,"BK College Mien-mo R","",7.737297,-4.9719,,,0,FG003,,,
20024500,,"BK College Mien- Mo A","",7.737397,-4.970997,,,0,FG003,,,
20024601,,"BK College Prive les Major R","",7.7358,-4.9751,,,0,FG004,,,
20024600,,"BK College Prive les Majors A","",7.7358,-4.9751,,,0,FG004,,,
20024701,,"BK RESTAURANT DE LA PAIX R","",7.730625,-4.983347,,,0,FG005,,,
20024700,,"BK RESTAURANT DE LA PAIX A","",7.730697,-4.982997,,,0,FG005,,,
20024800,,"BK Ecole primaire de kanankro A","",7.7286,-4.9858,,,0,FG006,,,
20024801,,"BK Ecole primaire de kanankro  R","",7.729197,-4.985197,,,0,FG006,,,
20024900,,"BK Ecole coranique R","",7.724697,-4.9909,,,0,FG007,,,
20025000,,"BK LAVAGE FIN GOUDRON R","",7.723197,-4.9925,,,0,FG008,,,
20025101,,"BK FIN GOUDRON R","",7.7205,-4.995097,,,0,FG009,,,
20025100,,"BK FIN GOUDRON A","",7.720697,-4.994767,,,0,FG009,,,
20025200,,"BK CENTRE OPTIQUE","",7.718597,-4.996797,,,0,FG011,,,
20025400,,"BK BOULANGERIE R","",7.716097,-4.999097,,,0,FG015,,,
20025500,,"BK FOURSQUAIRE A","",7.7259,-4.9896,,,0,FG016,,,
20025600,,"BK DMX Coiffure","",7.7194,-4.995897,,,0,FG017,,,
20025700,,"BK FERRONNERIE A","",7.717897,-4.997397,,,0,FG018,,,
20025800,,"BK BINASTORE A","",7.7164,-4.9987,,,0,FG019,,,
20025901,,"BK AEECI R","",7.700897,-5.0077,,,0,FY019,,,
20025900,,"BK AEECI A","",7.701097,-5.0078,,,0,FY019,,,
20026001,,"BK 3 COCOTIER R","",7.697797,-5.007497,,,0,FY020,,,
20026000,,"BK 3 COCOTIERS A","",7.6974,-5.007497,,,0,FY020,,,
20026101,,"BK CBCG R","",7.6923,-5.006797,,,0,FY021,,,
20026100,,"BK CBCG A","",7.6923,-5.006797,,,0,FY021,,,
20026200,,"BK PHARMACIE KENEDY","",7.6882,-5.011297,,,0,FY022,,,
20026301,,"BK MARCHE DE COCO R","",7.687197,-5.01435,,,0,FR019,,,
20026300,,"BK MARCHE DE COCO A","",7.687,-5.014019,,,0,FR019,,,
20026401,,"BK 1er Arrondissement R","",7.687997,-5.0162,,,0,FR020,,,
20026400,,"BK 1ere Arrondissement A","",7.6882,-5.016639,,,0,FR020,,,
20026500,,"BK ARRET EURO IMPEX A","",7.6938,-4.9627,,,0,FO016,,,
20026501,,"BK ARRET EURO IMPEX R","",7.6938,-4.962397,,,0,FO016,,,
20026600,,"BK CORRIDOR EST A","",7.6911,-4.958797,,,0,FO017,,,
20026601,,"BK CORRIDOR EST R","",7.6913,-4.958897,,,0,FO017,,,
20026700,,"BK TERMINUS KOUASSIBLEKRO","",7.6752,-4.9445,,,0,FO018,,,
20026801,,"BK STATION SHELL R","",7.689697,-5.0187,,,0,FR021,,,
20026800,,"BK STATION SHELL A","",7.689997,-5.0193,,,0,FR021,,,
20026901,,"BK GARE MORONOU R","",7.6882,-5.0241,,,0,FR022,,,
20027600,,"BK CITE CNRA A","",7.683397,-5.095369,,,0,FJ001,,,
20027601,,"CITE CNRA R","",7.682597,-5.096108,,,0,FJ001,,,
20027700,,"BK Engamble konankro A","",7.680397,-5.098697,,,0,FJ002,,,
20027701,,"BK Engamble  konankro  R","",7.681047,-5.097978,,,0,FJ002,,,
20027800,,"BK RESIDENCE CISSE A","",7.677497,-5.102189,,,0,FJ003,,,
20027801,,"BK RESIDENCE CISSE R","",7.677597,-5.101897,,,0,FJ003,,,
20027900,,"BK ARRET CORRIDOR A","",7.674697,-5.104928,,,0,FJ004,,,
20027901,,"BK ARRET CORRIDOR R","",7.673497,-5.105997,,,0,FJ004,,,
20028000,,"BK Collège N'zassa A","",7.659197,-5.1199,,,0,FJ005,,,
20028001,,"BK Collège N'zassa R","",7.659003,-5.119544,,,0,FJ005,,,
20028100,,"BK PAROISSE ST  FRANCOIS XAVIER","",7.6543,-5.1247,,,0,FJ006,,,
20028101,,"BK PAROISSE ST FRANCOIS R","",7.654,-5.124797,,,0,FJ006,,,
20028200,,"BK TERMINUS TCHELEKRO","",7.683897,-5.094497,,,0,FS001,,,
30000200,,"YA Terminus NANAN CORRIDOR SUD A","",6.758147,-5.220689,,,0,JF030,,,
30000300,,"YA Arrêt Quartier Kpoussou A","",6.763497,-5.2258,,,0,JF028,,,
30000301,,"YA Arrêt Quartier Kpoussou R","",6.763597,-5.226097,,,0,JF028,,,
30000400,,"YA Terminus Fondation FHB","",6.796519,-5.2673,,,0,JK001,,,
30000401,,"YA Terminus Fondation FHB R","",6.796297,-5.267319,,,0,JK001,,,
30000500,,"YA Terminus INPHB Nord","",6.8919,-5.227297,,,0,JC001,,,
30000501,,"YA Terminus INPHB Nord R","",6.8917,-5.2277,,,0,JC001,,,
30000601,,"YA Terminus Morofé Ebenezer R","",6.863042,-5.289033,,,0,JP001,,,
30000700,,"YA Terminus Kokrenou Sopim A","",6.7852,-5.276497,,,0,JH001,,,
30000701,,"YA Terminus Kokrenou Sopim R","",6.7853,-5.2767,,,0,JH001,,,
30000800,,"YA Terminus Kpangbassou A","",6.827089,-5.231308,,,0,JD001,,,
30000900,,"YA Terminus Kami A","",6.888,-5.277697,,,0,JE001,,,
30000901,,"YA Terminus Kami R","",6.8882,-5.277397,,,0,JE001,,,
30001000,,"YA Terminus Mofaitai","",6.810828,-5.265606,,,0,JE022,,,
30001001,,"YA Terminus Mofaitai R","",6.810681,-5.265622,,,0,JE022,,,
30001100,,"YA Pont Bascule","",6.760314,-5.222733,,,0,JF029,,,
30001101,,"YA Arrêt Corridor Sud R","",6.759969,-5.222678,,,0,JF029,,,
30001300,,"YA Station Districom A","",6.767997,-5.23,,,0,JF027,,,
30001301,,"YA Station Districom R","",6.7677,-5.23,,,0,JF027,,,
30001400,,"YA Garage Ciera A","",6.7758,-5.236,,,0,JF026,,,
30001401,,"YA Garage Ciera R","",6.774597,-5.235697,,,0,JF026,,,
30001500,,"YA Phcie les Jasmins A","",6.7793,-5.2373,,,0,JF025,,,
30001501,,"YA Phcie les Jasmins R","",6.7784,-5.2373,,,0,JF025,,,
30001600,,"YA Antenne Nana A","",6.783,-5.2386,,,0,JF024,,,
30001601,,"YA Antenne Nana R","",6.7819,-5.238497,,,0,JF024,,,
30001700,,"YA Station Shell Nana A","",6.786597,-5.2399,,,0,JF023,,,
30001701,,"YA Station Shell Nana R","",6.7858,-5.2398,,,0,JF023,,,
30001800,,"YA GSPM A","",6.790078,-5.241689,,,0,JF022,,,
30001801,,"YA GSPM R","",6.789697,-5.2417,,,0,JF022,,,
30001900,,"YA Swann Gaz A","",6.793597,-5.2436,,,0,JF021,,,
30001901,,"YA Swann Gaz R","",6.793,-5.2436,,,0,JF021,,,
30002000,,"YA Eglise la Foi Apostolique A","",6.7982,-5.2461,,,0,JF020,,,
30002001,,"YA Eglise la Foi Apostolique R","",6.7971,-5.2457,,,0,JF020,,,
30002100,,"YA Carrefour Aho A","",6.801597,-5.248297,,,0,JF019,,,
30002101,,"YA Carrefour Hôtel Aho R","",6.8011,-5.248297,,,0,JF019,,,
30002200,,"YA Hôtel Président A","",6.8044,-5.252097,,,0,JF018,,,
30002201,,"YA Hôtel Président R","",6.804408,-5.2523,,,0,JF018,,,
30002300,,"YA Carrefour Pigier A","",6.805497,-5.254,,,0,JF017,,,
30002400,,"YA Trésor Yakro A","",6.807,-5.2565,,,0,JF016,,,
30002401,,"YA Trésor Yakro R","",6.8068,-5.2565,,,0,JF016,,,
30002500,,"YA Bank of Africa A","",6.8082,-5.2586,,,0,JF015,,,
30002501,,"YA Bank of Africa R","",6.8083,-5.259297,,,0,JF015,,,
30002600,,"YA Ecobank A","",6.8103,-5.262197,,,0,JF014,,,
30002601,,"YA Ecobank R","",6.8101,-5.2624,,,0,JF014,,,
30002700,,"YA CIE Yakro A","",6.8129,-5.266797,,,0,JF013,,,
30002701,,"YA CIE Yakro R","",6.8127,-5.2669,,,0,JF013,,,
30002800,,"YA Poste Yakro A","",6.8141,-5.2691,,,0,JF012,,,
30002801,,"YA Poste Yakro R","",6.813997,-5.2695,,,0,JF012,,,
30002900,,"YA Gare Routière A","",6.815197,-5.2719,,,0,JF011,,,
30002901,,"YA Gare Routière R","",6.815197,-5.2722,,,0,JF011,,,
30003000,,"YA Arrête des Lacs A","",6.816897,-5.2751,,,0,JF010,,,
30003001,,"YA Arrêt des Lacs R","",6.816797,-5.2753,,,0,JF010,,,
30003100,,"YA CHR Yakro A","",6.819478,-5.277742,,,0,JF009,,,
30003101,,"YA CHR Yakro R","",6.819108,-5.277614,,,0,JF009,,,
30003200,,"YA BNI Yakro A","",6.820897,-5.279197,,,0,JF008,,,
30003201,,"YA BNI Yakro R","",6.820597,-5.2791,,,0,JF008,,,
30003300,,"YA Entrée Présidence Riviera A","",6.8222,-5.2836,,,0,JF007,,,
30003301,,"YA Entrée Présidence Riviera R","",6.821797,-5.281997,,,0,JF007,,,
30003400,,"YA Station Pétro Ivoire A","",6.824897,-5.2866,,,0,JF006,,,
30003401,,"YA Station Pétro Ivoire R","",6.8257,-5.2875,,,0,JF006,,,
30003500,,"YA Garde Républicaine A","",6.8287,-5.2896,,,0,JF005,,,
30003501,,"YA Garde Républicaine R","",6.8281,-5.289497,,,0,JF005,,,
30003600,,"YA CFP Yakro A","",6.8317,-5.2921,,,0,JF004,,,
30003601,,"YA CFP R","",6.8317,-5.2923,,,0,JF004,,,
30003700,,"YA Carrefour Bouaflé A","",6.839097,-5.2954,,,0,JF003,,,
30003701,,"YA Carrefour Bouaflé R","",6.838897,-5.2957,,,0,JF003,,,
30003800,,"YA Grande Phcie Morofé A","",6.8414,-5.295197,,,0,JF002,,,
30003801,,"YA Grande phcie Morofé R","",6.8416,-5.2953,,,0,JF002,,,
30003900,,"YA Dernier Arrêt Morofé A","",6.845997,-5.294497,,,0,JF001,,,
30004000,,"YA Cité Hibiscus A","",6.851028,-5.294047,,,0,JP006,,,
30004001,,"YA Cité Hibiscus R","",6.8506,-5.294097,,,0,JP006,,,
30004100,,"YA HOTEL KIWI A","",6.852297,-5.292997,,,0,JP005,,,
30004101,,"YA Corridor R","",6.8525,-5.293397,,,0,JP005,,,
30004200,,"YA GS Morofé A","",6.8536,-5.2909,,,0,JP004,,,
30004300,,"YA CARREFOUR RESIDENCE DJIGUIYA A","",6.861139,-5.287319,,,0,JP003,,,
30004301,,"YA Quincallerie Ivoire R","",6.851928,-5.288719,,,0,JP003,,,
30004401,,"YA Mission Conquérant R","",6.856919,-5.290578,,,0,JP002,,,
30004500,,"YA CSU Morofé R","",6.846697,-5.294597,,,0,JP007,,,
30004800,,"YA Arrêt BENTD A","",6.799397,-5.2672,,,0,JK009,,,
30004801,,"YA Arret BNETD","",6.799589,-5.267428,,,0,JK009,,,
30004900,,"YA EPV Ste Emilie A","",6.8042,-5.2644,,,0,JK005,,,
30004901,,"YA EPV Ste Emilie R","",6.8036,-5.264597,,,0,JK005,,,
30005000,,"YA Auto-Ecole Mamie Djeneba A","",6.8064,-5.264297,,,0,JK006,,,
30005001,,"YA Auto-Ecole Mamie Djeneba R","",6.806197,-5.2645,,,0,JK006,,,
30005100,,"YA Marché Mofaitai A","",6.809144,-5.264344,,,0,JK007,,,
30005101,,"YA Marché Mofaitai R","",6.809,-5.2644,,,0,JK007,,,
30005200,,"YA Discothèque Cyclone A","",6.819,-5.274197,,,0,JC024,,,
30005201,,"YA Discothèque Cyclone R","",6.818697,-5.274897,,,0,JC024,,,
30005300,,"YA Maquis Etudiant A","",6.824797,-5.270297,,,0,JC023,,,
30005301,,"YA Maquis Etudiant R","",6.8255,-5.27,,,0,JC023,,,
30005400,,"YA Maquis Vélodrome A","",6.8281,-5.268097,,,0,JC022,,,
30005401,,"YA Maquis Vélodrome R","",6.827797,-5.2684,,,0,JC022,,,
30005500,,"YA Maquis O'Village A","",6.830797,-5.266297,,,0,JC021,,,
30005501,,"YA Maquis O'Village R","",6.830797,-5.2664,,,0,JC021,,,
30005600,,"YA Carrefour Allou Kouakou A","",6.8319,-5.263997,,,0,JC020,,,
30005601,,"YA Carrefour Allou Kouakou R","",6.8318,-5.264297,,,0,JC020,,,
30005700,,"YA Boulangerie Palais des Pains A","",6.8356,-5.261597,,,0,JC017,,,
30005701,,"YA Boulangerie Palais des Pains R","",6.8375,-5.2604,,,0,JC017,,,
30005800,,"YA Collège Gandhi A","",6.838097,-5.2599,,,0,JC019,,,
30005900,,"YA 10 Villas A","",6.840197,-5.258497,,,0,JC016,,,
30005901,,"YA 10 Villas R","",6.839897,-5.2589,,,0,JC016,,,
30006000,,"YA 100 Lgts Filles A","",6.8449,-5.2553,,,0,JC015,,,
30006001,,"YA 100 Lgts Filles R","",6.8439,-5.256197,,,0,JC015,,,
30006100,,"YA Arrêt 50 Lgts A","",6.848997,-5.252597,,,0,JC014,,,
30006101,,"YA Arrêt 50 Lgts R","",6.848797,-5.2529,,,0,JC014,,,
30006200,,"YA Arrêt Sinzibo A","",6.8534,-5.2497,,,0,JC013,,,
30006201,,"YA Arrêt Sinzibo R","",6.852597,-5.2504,,,0,JC013,,,
30006300,,"YA 3ème Arrêt 227 Lgts A","",6.8563,-5.2478,,,0,JC012,,,
30006301,,"YA 3ème Arrêt 227 Lgts R","",6.856097,-5.247997,,,0,JC012,,,
30006400,,"YA 2ème Arrêt 227 Lgts A","",6.8614,-5.244297,,,0,JC011,,,
30006401,,"YA 2ème Arrêt 227 Lgts R","",6.8601,-5.2453,,,0,JC011,,,
30006500,,"YA INPHB Sud 3 A","",6.8661,-5.242697,,,0,JC009,,,
30006501,,"YA INPHB Sud 3 R","",6.866397,-5.242697,,,0,JC009,,,
30006600,,"YA INPHB Sud 2 A","",6.8692,-5.240597,,,0,JC008,,,
30006601,,"YA INPHB Sud 2 R","",6.8691,-5.2409,,,0,JC008,,,
30006700,,"YA INPHB Sud A","",6.871797,-5.238997,,,0,JC007,,,
30006701,,"YA INPHB Sud R","",6.8721,-5.238897,,,0,JC007,,,
30006800,,"YA INPHB Lac 2 A","",6.873997,-5.237397,,,0,JC006,,,
30006801,,"YA INPHB Lac 2 R","",6.8738,-5.2377,,,0,JC006,,,
30006900,,"YA INPHB LAC A","",6.879197,-5.233897,,,0,JC005,,,
30006901,,"YA INPHB LAC R","",6.879297,-5.234,,,0,JC005,,,
30007000,,"YA INPHB Centre A","",6.882,-5.2321,,,0,JC004,,,
30007001,,"YA INPHB Centre R","",6.8818,-5.232397,,,0,JC004,,,
30007100,,"YA 2ème Arrêt Djahakro A","",6.8847,-5.2321,,,0,JC003,,,
30007101,,"YA 2ème Arrêt Djahakro R","",6.886197,-5.2313,,,0,JC003,,,
30007200,,"YA 1er Arrêt Djahakro A","",6.8876,-5.230097,,,0,JC002,,,
30007201,,"YA 1er Arrêt Djahakro R","",6.8877,-5.230397,,,0,JC002,,,
30007500,,"YA 1er Arrêt 227 Lgts","",6.863,-5.2434,,,0,JC010,,,
30007600,,"YA Eglise CMA Assabou R","",6.8344,-5.2625,,,0,JC018,,,
30007700,,"YA Arrêt Mofaitai R","",6.810797,-5.2657,,,0,JK008,,,
30007800,,"YA Entrée Principale Fondation R","",6.800797,-5.2636,,,0,JK004,,,
30007900,,"YA Carrefour Immeuble Kloko R","",6.794,-5.262197,,,0,JK003,,,
30008000,,"YA Arrêt Marché Fondation R","",6.793,-5.266697,,,0,JK002,,,
30008100,,"YA Maquis Buzz 2020 A","",6.786597,-5.275797,,,0,JH002,,,
30008101,,"YA Maquis Buzz 2020 R","",6.7861,-5.276,,,0,JH002,,,
30008200,,"YA Mosquée Assakafat A","",6.790397,-5.2757,,,0,JH003,,,
30008300,,"YA Station Districom DIOULAKRO","",6.794,-5.2783,,,0,JH004,,,
30008400,,"YA Carrefour Oumé A","",6.796397,-5.279597,,,0,JH005,,,
30008500,,"YA Collège Inneh A","",6.8,-5.2795,,,0,JH006,,,
30008501,,"YA Collège Inneh R","",6.7982,-5.2797,,,0,JH006,,,
30008600,,"YA Mosquée Khakil Rahmane A","",6.8013,-5.2775,,,0,JH007,,,
30008601,,"YA Mosquée Khakil Rahmane R","",6.8014,-5.2772,,,0,JH007,,,
30008700,,"YA EPP Dioulakro A","",6.802497,-5.2753,,,0,JH008,,,
30008701,,"YA EPP Dioulakro R","",6.802,-5.2755,,,0,JH008,,,
30008800,,"YA 2ème Arrondissement A","",6.804497,-5.2753,,,0,JH009,,,
30008801,,"YA 2ème Arrondissement R","",6.804,-5.275397,,,0,JH009,,,
30008900,,"YA Marché Dioulakro A","",6.8068,-5.2752,,,0,JH010,,,
30008901,,"YA Marché Dioulakro R","",6.8063,-5.2753,,,0,JH010,,,
30009000,,"YA Boulangerie La Médina A","",6.8096,-5.2751,,,0,JH011,,,
30009001,,"YA Boulangerie La Médina R","",6.809297,-5.2752,,,0,JH011,,,
30009100,,"YA Grande Mosquée Yakro A","",6.8128,-5.275,,,0,JH012,,,
30009101,,"YA Grande Mosquée Yakro R","",6.811497,-5.2752,,,0,JH012,,,
30009200,,"YA Pharmacie des Lacs A","",6.8156,-5.274597,,,0,JH013,,,
30009201,,"YA 1er Arrêt Grande Mosquée R","",6.8141,-5.2751,,,0,JH013,,,
30009300,,"YA Boulangerie Bon Berger A","",6.812097,-5.263097,,,0,JD011,,,
30009301,,"YA Boulangerie Bon Berger R","",6.812397,-5.263,,,0,JD011,,,
30009400,,"YA Arrêt Garage Kouassi A","",6.814497,-5.261,,,0,JD010,,,
30009500,,"YA Carrefour Djedri A","",6.8166,-5.259197,,,0,JD009,,,
30009600,,"YA Universal Hôtel A","",6.818697,-5.2574,,,0,JD008,,,
30009601,,"YA Universal Hôtel R","",6.817597,-5.2586,,,0,JD008,,,
30009700,,"YA Collège Einstein A","",6.820597,-5.2558,,,0,JD007,,,
30009701,,"YA Collège Einstein R","",6.8197,-5.256797,,,0,JD007,,,
30009800,,"YA Arrêt Cité Blanche A","",6.8227,-5.254,,,0,JD006,,,
30009801,,"YA Arrêt Cité Blanche R","",6.8226,-5.254197,,,0,JD006,,,
30009900,,"YA Carrefour Lycée Scientifique A","",6.8252,-5.2519,,,0,JD005,,,
30009901,,"YA Carrefour Lycée Scientifique R","",6.825,-5.252197,,,0,JD005,,,
30010000,,"YA Arrêt Nouveau Stade Yakro A","",6.8286,-5.2489,,,0,JD004,,,
30010100,,"YA 39 Lgts A","",6.830697,-5.2451,,,0,JD003,,,
30010200,,"YA 80 Lgts A","",6.8294,-5.2417,,,0,JD002,,,
30010300,,"YA 2ème Arrêt Kpangbassou R","",6.8252,-5.2441,,,0,JD012,,,
30010400,,"YA Lycée Scientifique R","",6.8263,-5.247097,,,0,JD013,,,
30010500,,"YA Carrefour Singer R","",6.815497,-5.2604,,,0,JD014,,,
30010600,,"YA Collège Ange Dominique 1 R","",6.793697,-5.2776,,,0,JH014,,,
30010700,,"YA Eglise CMA R","",6.7914,-5.275797,,,0,JH015,,,
30010800,,"YA Carrefour Fashion R","",6.7889,-5.275897,,,0,JH016,,,
30010900,,"YA Résidence Bina A","",6.8845,-5.2782,,,0,JE002,,,
30010901,,"YA Résidence Bina R","",6.8847,-5.277897,,,0,JE002,,,
30011000,,"YA Espace Cyber A","",6.8818,-5.2785,,,0,JE003,,,
30011001,,"YA Arrêt Marché Kami R","",6.8829,-5.2782,,,0,JE003,,,
30011100,,"YA Lotus Construction A","",6.8796,-5.278797,,,0,JE004,,,
30011101,,"YA Lotus Construction R","",6.880697,-5.2785,,,0,JE004,,,
30011200,,"YA EPP Kami A","",6.877197,-5.2791,,,0,JE005,,,
30011201,,"YA EPP Kami R","",6.877497,-5.278897,,,0,JE005,,,
30011300,,"YA 6ème Arrêt Kami A","",6.8705,-5.28,,,0,JE006,,,
30011301,,"YA 6ème Arrêt Kami R","",6.8697,-5.28,,,0,JE006,,,
30011400,,"YA Résidence avant Cafop A","",6.8657,-5.280697,,,0,JE007,,,
30011401,,"YA  Résidence après Cafop Résidence R","",6.865297,-5.2806,,,0,JE007,,,
30011500,,"YA Dove Hôtel A","",6.8632,-5.281097,,,0,JE008,,,
30011600,,"YA Cafop Yakro A","",6.8596,-5.2816,,,0,JE009,,,
30011601,,"YA Cafop Yakro R","",6.8616,-5.281097,,,0,JE009,,,
30011700,,"YA Arrêt Marie Chuiette A","",6.855797,-5.2821,,,0,JE010,,,
30011701,,"YA Arrêt Marie Chuiette R","",6.8569,-5.2817,,,0,JE010,,,
30011800,,"YA Hôtel des Elus A","",6.852597,-5.282497,,,0,JE011,,,
30011801,,"YA Hôtel des Elus R","",6.8539,-5.2822,,,0,JE011,,,
30011900,,"YA Village SOS Yakro A","",6.849897,-5.2829,,,0,JE012,,,
30011901,,"YA Village SOS Yakro R","",6.8501,-5.282697,,,0,JE012,,,
30012000,,"YA Ecole de Magistrature A","",6.8454,-5.283497,,,0,JE013,,,
30012001,,"YA Ecole de Magistrature R","",6.845897,-5.2832,,,0,JE013,,,
30012100,,"YA Villas des Hôtes A","",6.834678,-5.269397,,,0,JE014,,,
30012101,,"YA Villas des Hôtes R","",6.8347,-5.269,,,0,JE014,,,
30012200,,"YA Lycée Mamie Adjoua A","",6.830597,-5.268497,,,0,JE015,,,
30012201,,"YA Lycée Mamie Adjoua R","",6.830597,-5.268197,,,0,JE015,,,
30012300,,"YA CNPS Yakro A","",6.8273,-5.2707,,,0,JE016,,,
30012301,,"YA CNPS Yakro  R","",6.826697,-5.270797,,,0,JE016,,,
30012400,,"YA PMI A","",6.8266,-5.2725,,,0,JE017,,,
30012401,,"YA PMI R","",6.826697,-5.272797,,,0,JE017,,,
30012500,,"YA Cathédrale Yakro A","",6.824597,-5.279,,,0,JE018,,,
30012501,,"YA Cathédrale Yakro R","",6.824297,-5.2791,,,0,JE018,,,
30012600,,"YA Ministère du Tourisme A","",6.81,-5.2636,,,0,JE021,,,
30012700,,"YA Arrêt Maquis Campement R","",6.8409,-5.283997,,,0,JE019,,,
30012701,,"YA Arrêt Maquis Campement","",6.841178,-5.284078,,,0,JE019,,,
30012800,,"YA Arrêt avant EPP Kami R","",6.873897,-5.279397,,,0,JE020,,,
30013000,,"YA ARRET BASILIQUE A","",6.817497,-5.2912,,,0,JA002,,,
30013001,,"YA ARRET BASILIQUE R","",6.817442,-5.290636,,,0,JA002,,,
30013100,,"YA ARRET MOSCATIE","",6.8157,-5.2893,,,0,JA003,,,
30013700,,"YA ISCAE A","",6.817814,-5.265894,,,0,JB009,,,
30013701,,"YA ISCAE R","",6.81765,-5.266294,,,0,JB009,,,
30013800,,"YA GROUPE SCOLAIRE ZAHER TAN A","",6.815881,-5.263644,,,0,JB008,,,
30013801,,"YA GROUPE SCOLAIRE ZAHER R","",6.815653,-5.263892,,,0,JB008,,,
30013900,,"YA CARREFOUR DJEDRIL A","",6.817703,-5.257439,,,0,JB007,,,
30013901,,"YA CARREFOUR DJEDRIL R","",6.817539,-5.257683,,,0,JB007,,,
30014000,,"YA COLLEGE HELEIS A","",6.816839,-5.256411,,,0,JB006,,,
30014001,,"YA COLLEGE HELEIS R","",6.81685,-5.256753,,,0,JB006,,,
30014100,,"YA ARRET 220 LOGEMENTS R","",6.815739,-5.255144,,,0,JB005,,,
30014101,,"YA ARRET 220 LOGEMENTS R","",6.815533,-5.255406,,,0,JB005,,,
30014200,,"YA GEOMETRE EXPERT A","",6.814286,-5.253489,,,0,JB004,,,
30015400,,"YA Terminus Sahabo","",6.847997,-5.3828,,,0,JG020,,,
30015500,,"YA Marche Sahabo A","",6.849497,-5.3819,,,0,JG02,,,
30015501,,"YA Marche Sahabo R","",6.848653,-5.382628,,,0,JG02,,,
30015600,,"YA Fin Goudron","",6.849097,-5.3805,,,0,JG003,,,
30015601,,"YA Fin Goudron R","",6.849456,-5.379917,,,0,JG003,,,
30015700,,"YA Garage Souley A","",6.8448,-5.374047,,,0,JG004,,,
30015701,,"YA Garage Souley R","",6.844642,-5.372922,,,0,JG004,,,
30015800,,"YA Gestoci A","",6.8352,-5.345197,,,0,JG005,,,
30015801,,"YA Gestoci R","",6.835694,-5.347344,,,0,JG005,,,
30015900,,"YA Dougounou Kouadiokro A","",6.8356,-5.335697,,,0,JG006,,,
30015901,,"YA Dougounou Kouadiokro R","",6.836247,-5.333914,,,0,JG006,,,
30016000,,"YA BONZI A","",6.836097,-5.3225,,,0,JG007,,,
30016001,,"YA Bonzi R","",6.836333,-5.324094,,,0,JG007,,,
30016100,,"YA Abouakouassikro A","",6.836497,-5.3118,,,0,JG008,,,
30016101,,"YA Abouakouassikro R","",6.836847,-5.314506,,,0,JG008,,,
30016200,,"YA 3 Poteaux","",6.830469,-5.3039,,,0,JG009,,,
30016201,,"YA 3 Poteaux R","",6.831339,-5.304369,,,0,JG009,,,
30016300,,"YA Espace Moure A","",6.8284,-5.3019,,,0,JG010,,,
30016301,,"YA Espace Moure R","",6.828578,-5.301619,,,0,JG010,,,
30016400,,"YA Cote D'ivoire Energie A","",6.8252,-5.2987,,,0,JG011,,,
30016401,,"YA Cote D'ivoire Energie R","",6.825631,-5.298747,,,0,JG011,,,
30016500,,"YA IIPE A","",6.8221,-5.2957,,,0,JG012,,,
30016501,,"YA IIPEA R","",6.823278,-5.296208,,,0,JG012,,,
30016600,,"YA SODECI 220 A","",6.815153,-5.254464,,,0,JB011,,,
30016601,,"YA SODECI R","",6.814947,-5.254531,,,0,JB011,,,
30016700,,"YA ESPACE TRESOR","",6.812,-5.253697,,,0,JB012,,,
40000200,,"KH TORGOKAHA","",9.394397,-5.632289,,,0,HK001,,,
40000201,,"KH ARRET TORGOKAHA","",9.392769,-5.632589,,,0,HK001,,,
40000300,,"KH WARANIENE","",9.4253,-5.667697,,,0,HH001,,,
40000400,,"KH KATIOFI","",9.402797,-5.5834,,,0,HA029,,,
40000500,,"KH OSSIENNE","",9.457597,-5.5985,,,0,HB020,,,
40000600,,"KH COIC-CIDT","",9.47615,-5.592558,,,0,HC001,,,
40000700,,"KH CITE GBON","",9.4832,-5.671,,,0,HE001,,,
40000800,,"KH TERMINUS LYCEE SAKANOKO","",9.454269,-5.658778,,,0,HF001,,,
40000801,,"KH TERMINUS LYCEE SAKANOKO","",9.454189,-5.658397,,,0,HF001,,,
40000900,,"KH CARREFOUR NABOUGNONKAHA A","",9.406869,-5.588128,,,0,HA002,,,
40000901,,"KH CARREFOUR NABOUGNONKAHA","",9.406939,-5.588339,,,0,HA002,,,
40001000,,"KH 1ER ARRET VILLAGE CAN A","",9.412269,-5.59545,,,0,HA003,,,
40001001,,"KH 1ER ARRET VILLAGE CAN R","",9.412808,-5.596369,,,0,HA003,,,
40001100,,"KH 2EME ARRET VILLAGE CAN A","",9.414408,-5.598339,,,0,HA004,,,
40001101,,"KH 2EME ARRET VILLAGE CAN R","",9.414619,-5.598769,,,0,HA004,,,
40001200,,"KH GROUPE NAKIS A","",9.417789,-5.602389,,,0,HA005,,,
